dt_index,date,time,lastPx,size,volume,SP5,SP4,SP3,SP2,SP1,BP1,BP2,BP3,BP4,BP5,SV5,SV4,SV3,SV2,SV1,BV1,BV2,BV3,BV4,BV5,minute_ret,abnormal_day
2024-02-20 09:01:00,2024-02-20,90059623.0,140.6,0.0,158000.0,140.8,140.75,140.7,140.65,140.6,140.55,140.5,140.4,140.3,140.2,38000.0,15000.0,1000.0,23000.0,12000.0,28000.0,102000.0,6000.0,22000.0,7000.0,,True
2024-02-20 09:02:00,2024-02-20,90159600.0,140.55,0.0,192000.0,140.8,140.75,140.7,140.65,140.6,140.55,140.5,140.45,140.4,140.35,68000.0,44000.0,21000.0,22000.0,4000.0,2000.0,105000.0,1000.0,17000.0,21000.0,-0.00035561877667134034,True
2024-02-20 09:03:00,2024-02-20,90259655.0,140.5,0.0,216000.0,140.85,140.8,140.75,140.7,140.65,140.5,140.45,140.4,140.35,140.3,263000.0,248000.0,244000.0,21000.0,2000.0,4000.0,304000.0,222000.0,231000.0,64000.0,-0.0003557452863750532,True
2024-02-20 09:04:00,2024-02-20,90359966.0,140.75,0.0,247000.0,141.0,140.95,140.9,140.85,140.8,140.75,140.7,140.65,140.6,140.55,95000.0,353000.0,231000.0,243000.0,228000.0,37000.0,50000.0,50000.0,51000.0,270000.0,0.001779359430605032,True
2024-02-20 09:05:00,2024-02-20,90459980.0,140.8,0.0,253000.0,141.0,140.95,140.9,140.85,140.8,140.75,140.7,140.65,140.6,140.55,200000.0,254000.0,252000.0,33000.0,23000.0,89000.0,50000.0,52000.0,251000.0,371000.0,0.000355239786856254,True
2024-02-20 09:06:00,2024-02-20,90559684.0,140.9,0.0,528000.0,141.1,141.05,141.0,140.95,140.8,140.75,140.7,140.65,140.6,140.55,236000.0,273000.0,286000.0,262000.0,1000.0,56000.0,353000.0,253000.0,272000.0,294000.0,0.0007102272727272929,True
2024-02-20 09:07:00,2024-02-20,90659671.0,140.9,0.0,534000.0,141.1,141.05,141.0,140.95,140.9,140.85,140.8,140.75,140.7,140.65,422000.0,243000.0,73000.0,24000.0,4000.0,5000.0,363000.0,264000.0,281000.0,293000.0,0.0,True
2024-02-20 09:08:00,2024-02-20,90759406.0,140.9,0.0,539000.0,141.15,141.1,141.05,141.0,140.95,140.9,140.85,140.8,140.75,140.7,284000.0,413000.0,253000.0,73000.0,23000.0,3000.0,7000.0,68000.0,264000.0,287000.0,0.0,True
2024-02-20 09:09:00,2024-02-20,90859287.0,140.95,0.0,564000.0,141.2,141.15,141.1,141.05,141.0,140.9,140.85,140.8,140.75,140.7,314000.0,284000.0,405000.0,55000.0,61000.0,52000.0,261000.0,369000.0,284000.0,309000.0,0.0003548616039743546,True
2024-02-20 09:10:00,2024-02-20,90959497.0,140.95,3000.0,579000.0,141.15,141.1,141.05,141.0,140.95,140.9,140.85,140.8,140.75,140.7,284000.0,419000.0,255000.0,60000.0,1000.0,6000.0,12000.0,369000.0,284000.0,310000.0,0.0,True
2024-02-20 09:11:00,2024-02-20,91059083.0,140.95,0.0,582000.0,141.2,141.15,141.1,141.05,141.0,140.95,140.9,140.85,140.8,140.75,327000.0,264000.0,409000.0,37000.0,62000.0,3000.0,59000.0,362000.0,290000.0,284000.0,0.0,True
2024-02-20 09:12:00,2024-02-20,91159375.0,141.0,0.0,629000.0,141.25,141.2,141.15,141.1,141.05,141.0,140.95,140.9,140.85,140.8,307000.0,297000.0,246000.0,394000.0,17000.0,2000.0,6000.0,10000.0,312000.0,241000.0,0.0003547357218873781,True
2024-02-20 09:13:00,2024-02-20,91256607.0,141.0,0.0,650000.0,141.25,141.2,141.15,141.1,141.05,141.0,140.95,140.9,140.85,140.8,267000.0,279000.0,236000.0,146000.0,39000.0,47000.0,60000.0,258000.0,383000.0,291000.0,0.0,True
2024-02-20 09:14:00,2024-02-20,91359776.0,141.05,0.0,696000.0,141.3,141.25,141.2,141.15,141.1,141.05,141.0,140.95,140.9,140.85,296000.0,249000.0,49000.0,37000.0,126000.0,5000.0,52000.0,360000.0,280000.0,283000.0,0.00035460992907809796,True
2024-02-20 09:15:00,2024-02-20,91459530.0,141.05,0.0,700000.0,141.3,141.25,141.2,141.15,141.1,141.05,141.0,140.95,140.9,140.85,336000.0,309000.0,311000.0,16000.0,302000.0,5000.0,3000.0,157000.0,260000.0,284000.0,0.0,True
2024-02-20 09:16:00,2024-02-20,91559381.0,141.1,0.0,706000.0,141.3,141.25,141.2,141.15,141.1,141.05,141.0,140.95,140.9,140.85,336000.0,279000.0,333000.0,16000.0,282000.0,6000.0,56000.0,257000.0,379000.0,284000.0,0.00035448422545192315,True
2024-02-20 09:17:00,2024-02-20,91658192.0,141.1,0.0,766000.0,141.3,141.25,141.2,141.15,141.1,141.05,141.0,140.95,140.9,140.85,336000.0,279000.0,73000.0,17000.0,224000.0,10000.0,206000.0,308000.0,229000.0,305000.0,0.0,True
2024-02-20 09:18:00,2024-02-20,91759706.0,141.1,0.0,999000.0,141.35,141.3,141.25,141.2,141.15,141.05,141.0,140.95,140.9,140.85,308000.0,317000.0,239000.0,73000.0,17000.0,157000.0,256000.0,258000.0,279000.0,305000.0,0.0,True
2024-02-20 09:19:00,2024-02-20,91858501.0,141.1,0.0,1018000.0,141.35,141.3,141.25,141.2,141.15,141.1,141.05,141.0,140.95,140.9,308000.0,327000.0,40000.0,75000.0,16000.0,52000.0,348000.0,257000.0,258000.0,279000.0,0.0,True
2024-02-20 09:20:00,2024-02-20,91959777.0,141.25,0.0,1100000.0,141.5,141.45,141.4,141.35,141.3,141.2,141.15,141.1,141.05,141.0,330000.0,290000.0,308000.0,31000.0,57000.0,1000.0,252000.0,264000.0,250000.0,286000.0,0.001063075832742788,True
2024-02-20 09:21:00,2024-02-20,92059687.0,141.15,0.0,1165000.0,141.4,141.35,141.3,141.25,141.2,141.15,141.1,141.05,141.0,140.95,320000.0,245000.0,81000.0,15000.0,39000.0,20000.0,208000.0,209000.0,239000.0,48000.0,-0.000707964601769917,True
2024-02-20 09:22:00,2024-02-20,92159199.0,141.15,0.0,1289000.0,141.4,141.35,141.3,141.25,141.2,141.15,141.1,141.05,141.0,140.95,302000.0,255000.0,43000.0,24000.0,29000.0,18000.0,212000.0,209000.0,249000.0,48000.0,0.0,True
2024-02-20 09:23:00,2024-02-20,92258719.0,141.2,0.0,1354000.0,141.5,141.45,141.4,141.35,141.3,141.2,141.15,141.1,141.05,141.0,354000.0,270000.0,272000.0,16000.0,44000.0,2000.0,232000.0,333000.0,244000.0,253000.0,0.00035423308537008147,True
2024-02-20 09:24:00,2024-02-20,92359490.0,141.2,0.0,1394000.0,141.45,141.4,141.35,141.3,141.25,141.2,141.15,141.1,141.05,141.0,280000.0,84000.0,26000.0,53000.0,10000.0,286000.0,215000.0,213000.0,244000.0,258000.0,0.0,True
2024-02-20 09:25:00,2024-02-20,92457360.0,141.25,0.0,1425000.0,141.5,141.45,141.4,141.35,141.3,141.25,141.2,141.15,141.1,141.05,373000.0,283000.0,65000.0,26000.0,54000.0,21000.0,96000.0,214000.0,250000.0,244000.0,0.0003541076487252326,True
2024-02-20 09:26:00,2024-02-20,92559986.0,141.4,0.0,1559000.0,141.6,141.55,141.5,141.45,141.4,141.35,141.25,141.2,141.15,141.1,307000.0,306000.0,317000.0,233000.0,46000.0,72000.0,12000.0,375000.0,294000.0,299000.0,0.001061946902654931,True
2024-02-20 09:27:00,2024-02-20,92659565.0,141.4,0.0,1616000.0,141.65,141.6,141.55,141.5,141.45,141.4,141.35,141.3,141.25,141.2,294000.0,313000.0,286000.0,289000.0,33000.0,36000.0,962000.0,100000.0,250000.0,297000.0,0.0,True
2024-02-20 09:28:00,2024-02-20,92759856.0,141.45,0.0,1657000.0,141.65,141.6,141.55,141.5,141.45,141.4,141.35,141.3,141.25,141.2,295000.0,314000.0,239000.0,110000.0,6000.0,6000.0,962000.0,100000.0,250000.0,298000.0,0.00035360678925022704,True
2024-02-20 09:29:00,2024-02-20,92859901.0,141.4,0.0,1667000.0,141.65,141.6,141.55,141.5,141.45,141.4,141.35,141.3,141.25,141.2,296000.0,295000.0,260000.0,92000.0,12000.0,3000.0,1063000.0,250000.0,270000.0,298000.0,-0.0003534817956873937,True
2024-02-20 09:30:00,2024-02-20,92959720.0,141.45,1000.0,1709000.0,141.7,141.65,141.6,141.55,141.5,141.45,141.35,141.3,141.25,141.2,296000.0,308000.0,254000.0,50000.0,100000.0,24000.0,1313000.0,250000.0,270000.0,318000.0,0.00035360678925022704,True
2024-02-20 09:31:00,2024-02-20,93059988.0,141.45,0.0,1721000.0,141.7,141.65,141.6,141.55,141.5,141.45,141.4,141.35,141.3,141.25,298000.0,307000.0,298000.0,232000.0,215000.0,40000.0,15000.0,1063000.0,251000.0,270000.0,0.0,True
2024-02-20 09:32:00,2024-02-20,93159971.0,141.5,0.0,1885000.0,141.7,141.65,141.6,141.55,141.5,141.4,141.35,141.3,141.25,141.2,301000.0,307000.0,259000.0,57000.0,138000.0,110000.0,1217000.0,255000.0,274000.0,319000.0,0.00035348179568761573,True
2024-02-20 09:33:00,2024-02-20,93259955.0,141.45,0.0,1975000.0,141.7,141.65,141.6,141.55,141.5,141.45,141.4,141.35,141.3,141.25,262000.0,238000.0,79000.0,38000.0,80000.0,100000.0,261000.0,1222000.0,276000.0,279000.0,-0.0003533568904594553,True
2024-02-20 09:34:00,2024-02-20,93359970.0,141.5,0.0,1979000.0,141.7,141.65,141.6,141.55,141.5,141.45,141.4,141.35,141.3,141.25,261000.0,258000.0,60000.0,58000.0,99000.0,500000.0,348000.0,1821000.0,777000.0,279000.0,0.00035348179568761573,True
2024-02-20 09:35:00,2024-02-20,93459537.0,141.4,3000.0,2095000.0,141.75,141.7,141.65,141.6,141.55,141.4,141.35,141.3,141.25,141.2,275000.0,304000.0,269000.0,257000.0,61000.0,195000.0,1722000.0,760000.0,279000.0,320000.0,-0.0007067137809186885,True
2024-02-20 09:36:00,2024-02-20,93559778.0,141.5,0.0,2107000.0,141.75,141.7,141.65,141.6,141.55,141.5,141.45,141.4,141.35,141.3,296000.0,304000.0,249000.0,70000.0,52000.0,22000.0,499000.0,347000.0,1822000.0,780000.0,0.0007072135785006761,True
2024-02-20 09:37:00,2024-02-20,93659098.0,141.6,0.0,2224000.0,141.85,141.8,141.75,141.7,141.65,141.6,141.55,141.5,141.45,141.4,291000.0,306000.0,226000.0,47000.0,27000.0,5000.0,1000.0,262000.0,749000.0,466000.0,0.0007067137809186885,True
2024-02-20 09:38:00,2024-02-20,93759743.0,141.7,0.0,2276000.0,141.85,141.8,141.75,141.7,141.65,141.6,141.55,141.5,141.45,141.4,252000.0,288000.0,45000.0,28000.0,1000.0,50000.0,773000.0,689000.0,779000.0,487000.0,0.0007062146892655718,True
2024-02-20 09:39:00,2024-02-20,93858842.0,141.7,0.0,2318000.0,141.95,141.9,141.85,141.8,141.75,141.7,141.65,141.6,141.55,141.5,297000.0,225000.0,223000.0,87000.0,5000.0,2000.0,152000.0,745000.0,782000.0,720000.0,0.0,True
2024-02-20 09:40:00,2024-02-20,93959453.0,141.65,0.0,2339000.0,142.0,141.95,141.9,141.85,141.8,141.65,141.6,141.55,141.5,141.45,655000.0,297000.0,258000.0,223000.0,66000.0,150000.0,745000.0,782000.0,723000.0,599000.0,-0.0003528581510231499,True
2024-02-20 09:41:00,2024-02-20,94059948.0,141.7,0.0,2361000.0,141.95,141.9,141.85,141.8,141.75,141.7,141.65,141.6,141.55,141.5,308000.0,258000.0,32000.0,81000.0,13000.0,13000.0,151000.0,763000.0,782000.0,715000.0,0.00035298270384731545,True
2024-02-20 09:42:00,2024-02-20,94159384.0,141.75,0.0,2410000.0,142.0,141.95,141.9,141.85,141.8,141.75,141.7,141.65,141.6,141.55,714000.0,264000.0,259000.0,13000.0,83000.0,91000.0,559000.0,340000.0,755000.0,802000.0,0.0003528581510232609,True
2024-02-20 09:43:00,2024-02-20,94259834.0,141.75,0.0,2464000.0,141.95,141.9,141.85,141.8,141.75,141.7,141.65,141.6,141.55,141.5,313000.0,270000.0,237000.0,80000.0,9000.0,97000.0,651000.0,753000.0,792000.0,301000.0,0.0,True
2024-02-20 09:44:00,2024-02-20,94359250.0,141.65,0.0,2478000.0,141.9,141.85,141.8,141.75,141.7,141.65,141.6,141.55,141.5,141.45,309000.0,267000.0,310000.0,27000.0,6000.0,1000.0,553000.0,882000.0,696000.0,281000.0,-0.0007054673721339499,True
2024-02-20 09:45:00,2024-02-20,94458975.0,141.65,0.0,2511000.0,141.85,141.8,141.75,141.7,141.65,141.6,141.55,141.5,141.45,141.4,308000.0,333000.0,250000.0,25000.0,16000.0,485000.0,582000.0,787000.0,261000.0,288000.0,0.0,True
2024-02-20 09:46:00,2024-02-20,94558263.0,141.6,0.0,2516000.0,141.85,141.8,141.75,141.7,141.65,141.6,141.55,141.5,141.45,141.4,311000.0,324000.0,40000.0,15000.0,43000.0,513000.0,786000.0,801000.0,763000.0,290000.0,-0.0003529827038475375,True
2024-02-20 09:47:00,2024-02-20,94657378.0,141.6,0.0,2541000.0,141.85,141.8,141.75,141.7,141.65,141.6,141.55,141.5,141.45,141.4,271000.0,327000.0,48000.0,27000.0,60000.0,491000.0,886000.0,701000.0,763000.0,290000.0,0.0,True
2024-02-20 09:48:00,2024-02-20,94758754.0,141.6,0.0,2568000.0,141.85,141.8,141.75,141.7,141.65,141.6,141.55,141.5,141.45,141.4,312000.0,368000.0,269000.0,31000.0,60000.0,1000.0,37000.0,277000.0,763000.0,512000.0,0.0,True
2024-02-20 09:49:00,2024-02-20,94859315.0,141.5,0.0,2610000.0,141.75,141.7,141.65,141.6,141.55,141.5,141.45,141.4,141.35,141.3,310000.0,271000.0,79000.0,47000.0,17000.0,25000.0,753000.0,383000.0,1842000.0,90000.0,-0.0007062146892654608,True
2024-02-20 09:50:00,2024-02-20,94958785.0,141.55,0.0,2640000.0,141.75,141.7,141.65,141.6,141.55,141.5,141.45,141.4,141.35,141.3,271000.0,72000.0,77000.0,47000.0,47000.0,256000.0,753000.0,492000.0,1743000.0,90000.0,0.0003533568904594553,True
2024-02-20 09:51:00,2024-02-20,95059558.0,141.5,10000.0,2729000.0,141.75,141.7,141.65,141.6,141.55,141.5,141.45,141.4,141.35,141.3,54000.0,73000.0,100000.0,68000.0,44000.0,470000.0,602000.0,141000.0,1545000.0,71000.0,-0.00035323207347237595,True
2024-02-20 09:52:00,2024-02-20,95158919.0,141.5,0.0,2853000.0,141.7,141.65,141.6,141.55,141.5,141.45,141.4,141.35,141.3,141.25,284000.0,98000.0,80000.0,10000.0,8000.0,802000.0,332000.0,1745000.0,71000.0,80000.0,0.0,True
2024-02-20 09:53:00,2024-02-20,95259163.0,141.5,0.0,2909000.0,141.75,141.7,141.65,141.6,141.55,141.5,141.45,141.4,141.35,141.3,252000.0,290000.0,98000.0,92000.0,11000.0,2000.0,659000.0,344000.0,1845000.0,272000.0,0.0,True
2024-02-20 09:54:00,2024-02-20,95359285.0,141.5,1000.0,2951000.0,141.7,141.65,141.6,141.55,141.5,141.45,141.4,141.35,141.3,141.25,292000.0,98000.0,62000.0,37000.0,3000.0,1035000.0,336000.0,1747000.0,274000.0,80000.0,0.0,True
2024-02-20 09:55:00,2024-02-20,95459734.0,141.5,1000.0,2974000.0,141.75,141.7,141.65,141.6,141.55,141.5,141.45,141.4,141.35,141.3,257000.0,294000.0,99000.0,64000.0,45000.0,49000.0,1079000.0,402000.0,1747000.0,274000.0,0.0,True
2024-02-20 09:56:00,2024-02-20,95559754.0,141.55,1000.0,2981000.0,141.75,141.7,141.65,141.6,141.55,141.5,141.45,141.4,141.35,141.3,297000.0,336000.0,102000.0,73000.0,45000.0,46000.0,979000.0,392000.0,1748000.0,373000.0,0.0003533568904594553,True
2024-02-20 09:57:00,2024-02-20,95659711.0,141.4,0.0,3022000.0,141.65,141.6,141.55,141.5,141.45,141.4,141.35,141.3,141.25,141.2,332000.0,354000.0,144000.0,49000.0,4000.0,182000.0,2012000.0,862000.0,270000.0,81000.0,-0.0010596962204169058,True
2024-02-20 09:58:00,2024-02-20,95759948.0,141.35,0.0,3055000.0,141.65,141.6,141.55,141.5,141.45,141.35,141.3,141.25,141.2,141.15,335000.0,354000.0,145000.0,50000.0,3000.0,1856000.0,1021000.0,769000.0,581000.0,92000.0,-0.0003536067892504491,True
2024-02-20 09:59:00,2024-02-20,95858793.0,141.4,0.0,3072000.0,141.6,141.55,141.5,141.45,141.4,141.35,141.3,141.25,141.2,141.15,355000.0,125000.0,55000.0,4000.0,4000.0,1615000.0,773000.0,768000.0,581000.0,92000.0,0.00035373187124165817,True
2024-02-20 10:00:00,2024-02-20,95959925.0,141.45,0.0,3130000.0,141.65,141.6,141.55,141.5,141.45,141.4,141.35,141.3,141.25,141.2,320000.0,348000.0,118000.0,36000.0,18000.0,1000.0,1468000.0,763000.0,868000.0,601000.0,0.00035360678925022704,True
2024-02-20 10:01:00,2024-02-20,100056904.0,141.45,12000.0,3154000.0,141.7,141.65,141.6,141.55,141.5,141.45,141.4,141.35,141.3,141.25,329000.0,319000.0,348000.0,119000.0,40000.0,39000.0,100000.0,1196000.0,1047000.0,768000.0,0.0,True
2024-02-20 10:02:00,2024-02-20,100200000.0,141.4,0.0,3212000.0,141.7,141.65,141.6,141.55,141.5,141.4,141.35,141.3,141.25,141.2,330000.0,324000.0,348000.0,140000.0,39000.0,103000.0,1313000.0,922000.0,769000.0,799000.0,-0.0003534817956873937,True
2024-02-20 10:03:00,2024-02-20,100259566.0,141.45,0.0,3231000.0,141.65,141.6,141.55,141.5,141.45,141.4,141.35,141.3,141.25,141.2,324000.0,358000.0,121000.0,50000.0,1000.0,108000.0,1185000.0,1048000.0,769000.0,780000.0,0.00035360678925022704,True
2024-02-20 10:04:00,2024-02-20,100359727.0,141.35,0.0,3250000.0,141.7,141.65,141.6,141.55,141.5,141.35,141.3,141.25,141.2,141.15,332000.0,324000.0,358000.0,121000.0,53000.0,1404000.0,923000.0,769000.0,800000.0,112000.0,-0.0007069635913750094,True
2024-02-20 10:05:00,2024-02-20,100458986.0,141.4,0.0,3254000.0,141.7,141.65,141.6,141.55,141.5,141.4,141.35,141.3,141.25,141.2,335000.0,324000.0,359000.0,141000.0,54000.0,10000.0,1404000.0,923000.0,769000.0,800000.0,0.00035373187124165817,True
2024-02-20 10:06:00,2024-02-20,100558478.0,141.4,0.0,3354000.0,141.75,141.7,141.65,141.6,141.55,141.4,141.35,141.3,141.25,141.2,306000.0,335000.0,324000.0,159000.0,78000.0,210000.0,1552000.0,775000.0,769000.0,602000.0,0.0,True
2024-02-20 10:07:00,2024-02-20,100659994.0,141.5,0.0,3371000.0,141.75,141.7,141.65,141.6,141.55,141.4,141.35,141.3,141.25,141.2,306000.0,355000.0,324000.0,160000.0,60000.0,326000.0,1327000.0,775000.0,870000.0,602000.0,0.0007072135785006761,True
2024-02-20 10:08:00,2024-02-20,100759722.0,141.4,0.0,3385000.0,141.7,141.65,141.6,141.55,141.5,141.4,141.35,141.3,141.25,141.2,335000.0,304000.0,343000.0,141000.0,41000.0,11000.0,1278000.0,1049000.0,770000.0,602000.0,-0.0007067137809186885,True
2024-02-20 10:09:00,2024-02-20,100859260.0,141.4,0.0,3424000.0,141.7,141.65,141.6,141.55,141.5,141.4,141.35,141.3,141.25,141.2,336000.0,321000.0,142000.0,87000.0,28000.0,838000.0,1305000.0,775000.0,918000.0,103000.0,0.0,True
2024-02-20 10:10:00,2024-02-20,100959599.0,141.45,0.0,3464000.0,141.7,141.65,141.6,141.55,141.5,141.45,141.4,141.35,141.3,141.25,336000.0,321000.0,104000.0,87000.0,27000.0,51000.0,243000.0,1453000.0,876000.0,770000.0,0.00035360678925022704,True
2024-02-20 10:11:00,2024-02-20,101059732.0,141.5,0.0,3501000.0,141.75,141.7,141.65,141.6,141.55,141.5,141.45,141.4,141.35,141.3,306000.0,358000.0,61000.0,83000.0,68000.0,67000.0,475000.0,891000.0,1180000.0,775000.0,0.00035348179568761573,True
2024-02-20 10:12:00,2024-02-20,101156566.0,141.55,0.0,3605000.0,141.8,141.75,141.7,141.65,141.6,141.5,141.45,141.4,141.35,141.3,370000.0,326000.0,358000.0,121000.0,83000.0,4000.0,375000.0,992000.0,1167000.0,795000.0,0.0003533568904594553,True
2024-02-20 10:13:00,2024-02-20,101259269.0,141.5,0.0,3617000.0,141.75,141.7,141.65,141.6,141.55,141.5,141.45,141.4,141.35,141.3,326000.0,360000.0,122000.0,81000.0,1000.0,224000.0,249000.0,892000.0,1167000.0,797000.0,-0.00035323207347237595,True
2024-02-20 10:14:00,2024-02-20,101353949.0,141.5,2000.0,3641000.0,141.8,141.75,141.7,141.65,141.6,141.5,141.45,141.4,141.35,141.3,375000.0,326000.0,361000.0,82000.0,60000.0,216000.0,249000.0,894000.0,1167000.0,807000.0,0.0,True
2024-02-20 10:15:00,2024-02-20,101458977.0,141.5,0.0,3666000.0,141.75,141.7,141.65,141.6,141.55,141.5,141.45,141.4,141.35,141.3,327000.0,162000.0,82000.0,133000.0,6000.0,432000.0,397000.0,744000.0,1161000.0,801000.0,0.0,True
2024-02-20 10:16:00,2024-02-20,101557354.0,141.5,0.0,3677000.0,141.75,141.7,141.65,141.6,141.55,141.5,141.45,141.4,141.35,141.3,327000.0,362000.0,82000.0,129000.0,11000.0,126000.0,249000.0,992000.0,1161000.0,801000.0,0.0,True
2024-02-20 10:17:00,2024-02-20,101659998.0,141.5,0.0,3711000.0,141.75,141.7,141.65,141.6,141.55,141.45,141.4,141.35,141.3,141.25,308000.0,363000.0,122000.0,149000.0,10000.0,423000.0,195000.0,1260000.0,781000.0,586000.0,0.0,True
2024-02-20 10:18:00,2024-02-20,101758333.0,141.55,0.0,3734000.0,141.75,141.7,141.65,141.6,141.55,141.45,141.4,141.35,141.3,141.25,309000.0,362000.0,123000.0,153000.0,14000.0,409000.0,343000.0,1112000.0,781000.0,586000.0,0.0003533568904594553,True
2024-02-20 10:19:00,2024-02-20,101858590.0,141.55,0.0,3830000.0,141.8,141.75,141.7,141.65,141.6,141.55,141.45,141.4,141.35,141.3,375000.0,329000.0,362000.0,123000.0,130000.0,25000.0,316000.0,343000.0,1212000.0,802000.0,0.0,True
2024-02-20 10:20:00,2024-02-20,101958055.0,141.6,0.0,3836000.0,141.8,141.75,141.7,141.65,141.6,141.55,141.5,141.45,141.4,141.35,376000.0,329000.0,362000.0,82000.0,133000.0,21000.0,1000.0,316000.0,455000.0,1112000.0,0.0003532320734720429,True
2024-02-20 10:21:00,2024-02-20,102059924.0,141.55,0.0,3852000.0,141.8,141.75,141.7,141.65,141.6,141.55,141.5,141.45,141.4,141.35,377000.0,331000.0,163000.0,82000.0,152000.0,7000.0,305000.0,211000.0,455000.0,1113000.0,-0.0003531073446326749,True
2024-02-20 10:22:00,2024-02-20,102159593.0,141.6,0.0,3882000.0,141.8,141.75,141.7,141.65,141.6,141.55,141.5,141.45,141.4,141.35,375000.0,131000.0,127000.0,82000.0,129000.0,200000.0,387000.0,359000.0,209000.0,1133000.0,0.0003532320734720429,True
2024-02-20 10:23:00,2024-02-20,102259672.0,141.55,1000.0,3899000.0,141.75,141.7,141.65,141.6,141.55,141.5,141.45,141.4,141.35,141.3,331000.0,369000.0,92000.0,152000.0,8000.0,206000.0,360000.0,208000.0,1108000.0,602000.0,-0.0003531073446326749,True
2024-02-20 10:24:00,2024-02-20,102359874.0,141.55,0.0,3942000.0,141.75,141.7,141.65,141.6,141.55,141.5,141.45,141.4,141.35,141.3,331000.0,370000.0,93000.0,103000.0,33000.0,101000.0,302000.0,356000.0,1105000.0,802000.0,0.0,True
2024-02-20 10:25:00,2024-02-20,102459947.0,141.45,0.0,3949000.0,141.75,141.7,141.65,141.6,141.55,141.5,141.45,141.4,141.35,141.3,312000.0,369000.0,93000.0,133000.0,31000.0,90000.0,520000.0,258000.0,1155000.0,802000.0,-0.0007064641469447519,True
2024-02-20 10:26:00,2024-02-20,102557979.0,141.55,0.0,3996000.0,141.8,141.75,141.7,141.65,141.6,141.55,141.5,141.45,141.4,141.35,377000.0,332000.0,369000.0,93000.0,110000.0,6000.0,242000.0,372000.0,258000.0,1155000.0,0.0007069635913752315,True
2024-02-20 10:27:00,2024-02-20,102657795.0,141.55,0.0,4032000.0,141.8,141.75,141.7,141.65,141.6,141.55,141.5,141.45,141.4,141.35,378000.0,332000.0,131000.0,95000.0,106000.0,2000.0,532000.0,272000.0,258000.0,1155000.0,0.0,True
2024-02-20 10:28:00,2024-02-20,102759612.0,141.6,0.0,4044000.0,141.8,141.75,141.7,141.65,141.6,141.55,141.5,141.45,141.4,141.35,379000.0,332000.0,134000.0,97000.0,110000.0,98000.0,427000.0,271000.0,757000.0,1176000.0,0.0003532320734720429,True
